stamp, T00, T01, T02, T03, T10, T11, T12, T13, T20, T21, T22, T23
1714572474.098751783, 0.987, -0.112, 0.115, -88.595, 0.115, 0.993, -0.020, 83.225, -0.112, 0.033, 0.993, 9.340
1714572474.198743820, 0.987, -0.112, 0.116, -88.544, 0.115, 0.993, -0.025, 83.221, -0.112, 0.038, 0.993, 9.337
1714572474.298735857, 0.986, -0.112, 0.121, -88.492, 0.115, 0.993, -0.022, 83.222, -0.117, 0.036, 0.992, 9.328
1714572474.398727894, 0.985, -0.109, 0.132, -88.467, 0.112, 0.993, -0.018, 83.209, -0.129, 0.033, 0.991, 9.328
1714572474.498719692, 0.984, -0.109, 0.140, -88.411, 0.111, 0.994, -0.004, 83.221, -0.139, 0.020, 0.990, 9.309
1714572474.598711729, 0.983, -0.115, 0.144, -88.369, 0.114, 0.993, 0.014, 83.252, -0.145, 0.003, 0.989, 9.289
1714572474.698703527, 0.982, -0.120, 0.148, -88.324, 0.118, 0.993, 0.017, 83.291, -0.149, 0.001, 0.989, 9.280
1714572474.798695564, 0.983, -0.115, 0.146, -88.310, 0.117, 0.993, -0.004, 83.288, -0.145, 0.021, 0.989, 9.290
1714572488.197616339, 0.979, -0.199, 0.040, -83.470, 0.200, 0.979, -0.047, 83.259, -0.030, 0.054, 0.998, 8.657
1714572489.097543716, 0.980, -0.168, 0.111, -83.072, 0.174, 0.983, -0.052, 83.304, -0.101, 0.070, 0.992, 8.583
1714572489.997471333, 0.986, -0.107, 0.126, -82.727, 0.111, 0.993, -0.030, 83.382, -0.122, 0.043, 0.992, 8.527
1714572490.897398949, 0.996, 0.032, 0.089, -82.453, -0.030, 0.999, -0.027, 83.363, -0.090, 0.024, 0.996, 8.513
1714572491.897318363, 0.937, 0.285, 0.201, -81.791, -0.292, 0.957, 0.003, 83.248, -0.191, -0.062, 0.980, 8.357
1714572492.797245741, 0.822, 0.547, 0.156, -81.292, -0.547, 0.836, -0.050, 82.953, -0.158, -0.044, 0.987, 8.293
1714572493.797165394, 0.633, 0.765, 0.114, -80.739, -0.770, 0.638, -0.004, 82.419, -0.076, -0.085, 0.993, 8.181
1714572494.697092772, 0.426, 0.899, 0.101, -80.411, -0.904, 0.428, 0.003, 81.758, -0.041, -0.092, 0.995, 8.101
1714572495.597020388, 0.409, 0.910, 0.074, -80.107, -0.910, 0.412, -0.038, 80.986, -0.065, -0.051, 0.997, 8.051
1714572496.696931601, 0.734, 0.658, 0.167, -79.448, -0.655, 0.751, -0.082, 80.583, -0.180, -0.049, 0.982, 7.935
1714572497.696851254, 0.738, 0.662, 0.131, -78.782, -0.661, 0.748, -0.053, 79.848, -0.133, -0.048, 0.990, 7.807
1714572498.596778631, 0.659, 0.747, 0.092, -78.251, -0.747, 0.664, -0.035, 79.284, -0.087, -0.045, 0.995, 7.687
1714572499.596698046, 0.614, 0.782, 0.103, -77.638, -0.786, 0.618, -0.003, 78.536, -0.066, -0.079, 0.995, 7.568
1714572500.596617699, 0.593, 0.802, 0.068, -77.040, -0.804, 0.595, 0.001, 77.846, -0.040, -0.056, 0.998, 7.468
1714572501.596537113, 0.310, 0.948, 0.065, -76.788, -0.949, 0.314, -0.045, 77.030, -0.063, -0.047, 0.997, 7.421
1714572502.596456528, -0.007, 0.996, 0.092, -76.717, -0.999, -0.003, -0.047, 76.324, -0.047, -0.092, 0.995, 7.339
1714572503.596375942, -0.313, 0.944, 0.110, -76.796, -0.949, -0.315, 0.002, 75.917, 0.036, -0.104, 0.994, 7.310
1714572504.596295357, -0.581, 0.809, 0.093, -77.007, -0.813, -0.582, -0.017, 75.658, 0.040, -0.085, 0.996, 7.333
1714572505.596215010, -0.792, 0.600, 0.111, -77.281, -0.604, -0.797, 0.001, 75.570, 0.089, -0.067, 0.994, 7.398
1714572506.696126223, -0.895, 0.443, 0.047, -77.617, -0.442, -0.897, 0.035, 75.438, 0.057, 0.010, 0.998, 7.407
1714572507.696045876, -0.903, 0.411, 0.130, -77.833, -0.407, -0.912, 0.055, 75.315, 0.141, -0.003, 0.990, 7.506
1714572508.595973253, -0.864, 0.456, 0.215, -78.065, -0.448, -0.890, 0.086, 75.161, 0.231, -0.022, 0.973, 7.473
1714572509.595892668, -0.799, 0.553, 0.237, -78.313, -0.561, -0.827, 0.039, 74.897, 0.217, -0.102, 0.971, 7.516
1714572510.595812082, -0.760, 0.573, 0.307, -78.478, -0.583, -0.810, 0.069, 74.767, 0.289, -0.127, 0.949, 7.603
1714572511.695723534, -0.772, 0.446, 0.453, -78.652, -0.443, -0.889, 0.120, 74.673, 0.456, -0.108, 0.884, 7.677
1714572512.695643187, -0.775, 0.478, 0.414, -78.717, -0.485, -0.869, 0.097, 74.615, 0.406, -0.126, 0.905, 7.690
1714572513.695562601, -0.821, 0.466, 0.329, -78.894, -0.478, -0.877, 0.050, 74.528, 0.312, -0.116, 0.943, 7.732
1714572514.695482016, -0.820, 0.503, 0.274, -79.013, -0.522, -0.853, 0.003, 74.416, 0.235, -0.140, 0.962, 7.727
1714572515.695401430, -0.822, 0.488, 0.294, -79.141, -0.518, -0.855, -0.026, 74.324, 0.238, -0.173, 0.956, 7.784
1714572516.695320845, -0.782, 0.565, 0.262, -79.331, -0.591, -0.806, -0.023, 74.157, 0.198, -0.173, 0.965, 7.805
1714572517.695240498, -0.701, 0.678, 0.221, -79.520, -0.695, -0.719, -0.001, 73.996, 0.158, -0.155, 0.975, 7.831
1714572518.595167875, -0.707, 0.691, 0.150, -79.796, -0.704, -0.708, -0.059, 73.704, 0.065, -0.147, 0.987, 7.873
1714572519.595087290, -0.711, 0.692, 0.126, -80.115, -0.701, -0.712, -0.042, 73.442, 0.061, -0.118, 0.991, 7.906
1714572520.595006704, -0.718, 0.694, 0.044, -80.469, -0.695, -0.715, -0.073, 73.158, -0.019, -0.083, 0.996, 7.913
1714572521.594926119, -0.704, 0.700, 0.119, -80.670, -0.705, -0.709, -0.003, 72.947, 0.082, -0.086, 0.993, 7.952
1714572522.694837809, -0.721, 0.692, 0.043, -81.033, -0.693, -0.721, -0.018, 72.636, 0.018, -0.043, 0.999, 7.888
1714572523.694756985, -0.731, 0.677, 0.086, -81.227, -0.681, -0.732, -0.019, 72.383, 0.050, -0.072, 0.996, 7.922
1714572524.694676638, -0.772, 0.633, 0.060, -81.558, -0.634, -0.773, 0.000, 72.200, 0.047, -0.038, 0.998, 7.957
1714572525.694596052, -0.809, 0.568, 0.150, -81.783, -0.572, -0.820, 0.021, 71.993, 0.135, -0.068, 0.989, 8.007
1714572526.694515467, -0.911, 0.387, 0.143, -82.107, -0.391, -0.920, 0.003, 71.872, 0.133, -0.053, 0.990, 7.993
1714572527.694434881, -0.935, 0.320, 0.152, -82.427, -0.322, -0.947, 0.011, 71.768, 0.147, -0.039, 0.988, 8.053
1714572528.694354296, -0.918, 0.305, 0.253, -82.661, -0.308, -0.951, 0.028, 71.685, 0.249, -0.052, 0.967, 8.142
1714572529.694273949, -0.931, 0.315, 0.182, -83.112, -0.327, -0.944, -0.040, 71.476, 0.159, -0.097, 0.982, 8.126
1714572530.694193363, -0.930, 0.315, 0.190, -83.382, -0.327, -0.945, -0.031, 71.405, 0.169, -0.091, 0.981, 8.234
1714572531.594120979, -0.972, 0.209, 0.105, -83.745, -0.211, -0.978, -0.007, 71.368, 0.102, -0.029, 0.994, 8.278
1714572532.594040394, -0.939, 0.230, 0.254, -83.864, -0.241, -0.971, -0.009, 71.204, 0.244, -0.070, 0.967, 8.337
1714572533.593959808, -0.945, 0.257, 0.201, -84.341, -0.265, -0.964, -0.016, 71.139, 0.189, -0.069, 0.979, 8.348
1714572534.593879223, -0.867, 0.453, 0.207, -84.599, -0.456, -0.889, 0.034, 70.984, 0.199, -0.065, 0.978, 8.376
1714572535.593798637, -0.778, 0.593, 0.208, -84.842, -0.603, -0.798, 0.016, 70.745, 0.176, -0.113, 0.978, 8.442
1714572536.593718052, -0.551, 0.804, 0.224, -84.984, -0.820, -0.571, 0.031, 70.546, 0.153, -0.166, 0.974, 8.448
1714572537.593637705, -0.336, 0.921, 0.197, -85.018, -0.937, -0.347, 0.025, 70.339, 0.092, -0.177, 0.980, 8.467
1714572538.593557119, -0.126, 0.971, 0.205, -85.004, -0.990, -0.137, 0.037, 70.212, 0.064, -0.199, 0.978, 8.440
1714572539.693468571, -0.041, 0.981, 0.188, -85.064, -0.999, -0.040, -0.009, 69.912, -0.002, -0.188, 0.982, 8.143
1714572540.593395948, 0.135, 0.974, 0.182, -84.992, -0.990, 0.139, -0.005, 69.646, -0.030, -0.179, 0.983, 8.429
1714572541.693307400, 0.291, 0.936, 0.198, -84.899, -0.957, 0.282, 0.076, 69.396, 0.015, -0.211, 0.977, 8.429
1714572542.593235016, 0.507, 0.849, 0.152, -84.794, -0.861, 0.505, 0.049, 69.203, -0.035, -0.156, 0.987, 8.431
1714572543.793138266, 0.835, 0.518, 0.188, -84.501, -0.533, 0.845, 0.040, 69.146, -0.138, -0.134, 0.981, 8.358
1714572544.593073845, 0.967, 0.234, 0.098, -84.429, -0.234, 0.972, -0.004, 69.143, -0.096, -0.019, 0.995, 8.361
1714572545.592993259, 0.974, -0.131, 0.185, -84.140, 0.132, 0.991, 0.002, 69.220, -0.184, 0.022, 0.983, 8.296
1714572546.592912674, 0.857, -0.480, 0.189, -83.934, 0.491, 0.871, -0.010, 69.351, -0.160, 0.102, 0.982, 8.278
1714572547.592832088, 0.811, -0.576, 0.106, -83.645, 0.585, 0.803, -0.111, 69.414, -0.021, 0.152, 0.988, 8.266
1714572548.592751741, 0.862, -0.507, -0.008, -83.488, 0.496, 0.847, -0.190, 69.494, 0.103, 0.160, 0.982, 8.270
1714572549.592671156, 0.830, -0.496, 0.256, -82.986, 0.527, 0.847, -0.068, 69.810, -0.183, 0.192, 0.964, 8.136
1714572550.592590570, 0.845, -0.489, 0.215, -82.691, 0.491, 0.870, 0.050, 70.090, -0.211, 0.063, 0.975, 8.062
1714572551.592509985, 0.843, -0.535, 0.059, -82.509, 0.538, 0.836, -0.109, 70.091, 0.008, 0.124, 0.992, 8.104
1714572552.692421436, 0.772, -0.634, -0.034, -82.294, 0.631, 0.772, -0.069, 70.393, 0.070, 0.031, 0.997, 8.087
1714572553.592348814, 0.633, -0.767, 0.105, -82.008, 0.770, 0.638, 0.013, 70.698, -0.077, 0.073, 0.994, 8.001
1714572554.592268467, 0.640, -0.763, 0.095, -81.720, 0.762, 0.645, 0.045, 71.053, -0.095, 0.043, 0.995, 7.942
1714572555.592187881, 0.643, -0.764, 0.052, -81.478, 0.766, 0.643, -0.024, 71.280, -0.015, 0.056, 0.998, 7.952
1714572556.592107296, 0.613, -0.790, 0.028, -81.313, 0.789, 0.613, 0.031, 71.627, -0.041, 0.003, 0.999, 7.928
1714572557.592026711, 0.502, -0.865, 0.023, -81.147, 0.865, 0.500, -0.047, 71.835, 0.029, 0.044, 0.999, 7.955
1714572558.591946125, 0.496, -0.868, 0.002, -80.969, 0.868, 0.496, -0.015, 72.193, 0.012, 0.009, 1.000, 7.910
1714572559.591865778, 0.509, -0.860, -0.022, -80.822, 0.861, 0.509, 0.004, 72.580, 0.007, -0.021, 1.000, 7.912
1714572560.591785192, 0.519, -0.853, -0.047, -80.662, 0.854, 0.520, -0.004, 72.875, 0.028, -0.038, 0.999, 7.886
1714572561.591704607, 0.546, -0.838, -0.024, -80.409, 0.837, 0.546, -0.034, 73.165, 0.042, -0.001, 0.999, 7.924
1714572562.591624022, 0.564, -0.826, -0.007, -80.184, 0.821, 0.561, -0.108, 73.430, 0.093, 0.055, 0.994, 7.901
1714572563.591543674, 0.717, -0.687, 0.118, -79.767, 0.696, 0.715, -0.063, 73.710, -0.042, 0.127, 0.991, 7.858
1714572564.591463089, 0.843, -0.524, 0.117, -79.516, 0.534, 0.842, -0.075, 73.861, -0.059, 0.125, 0.990, 7.819
1714572565.591382504, 0.857, -0.481, 0.182, -79.144, 0.494, 0.869, -0.030, 74.109, -0.143, 0.116, 0.983, 7.741
1714572566.591301918, 0.852, -0.452, 0.264, -78.715, 0.501, 0.850, -0.162, 74.108, -0.151, 0.271, 0.951, 7.709
1714572566.691293955, 0.851, -0.452, 0.267, -78.692, 0.503, 0.849, -0.164, 74.144, -0.152, 0.274, 0.950, 7.710
1714572568.791124582, 0.722, -0.644, 0.252, -78.078, 0.680, 0.727, -0.090, 74.632, -0.126, 0.237, 0.963, 7.478
1714572569.791044235, 0.688, -0.704, 0.173, -77.838, 0.724, 0.681, -0.107, 74.920, -0.042, 0.199, 0.979, 7.441
1714572570.590979815, 0.699, -0.706, 0.116, -77.657, 0.714, 0.698, -0.053, 75.158, -0.044, 0.120, 0.992, 7.411
1714572571.590899229, 0.692, -0.720, 0.043, -77.489, 0.721, 0.693, -0.011, 75.441, -0.021, 0.038, 0.999, 7.413
1714572572.590818644, 0.688, -0.724, 0.042, -77.217, 0.725, 0.689, -0.014, 75.734, -0.019, 0.041, 0.999, 7.368
1714572573.590738058, 0.747, -0.656, 0.103, -76.844, 0.663, 0.748, -0.041, 75.947, -0.050, 0.099, 0.994, 7.353
1714572574.590657711, 0.914, -0.399, 0.076, -76.614, 0.403, 0.914, -0.041, 76.011, -0.053, 0.068, 0.996, 7.314
1714572575.790560961, 0.996, -0.051, 0.076, -76.308, 0.054, 0.998, -0.031, 76.030, -0.075, 0.034, 0.997, 7.290
1714572576.690488577, 0.966, 0.237, 0.098, -76.080, -0.233, 0.971, -0.057, 75.923, -0.109, 0.033, 0.994, 7.258
1714572576.790480375, 0.958, 0.267, 0.100, -76.053, -0.263, 0.963, -0.056, 75.901, -0.111, 0.027, 0.993, 7.254
1714572578.890311241, 0.610, 0.787, 0.096, -75.700, -0.788, 0.615, -0.035, 75.478, -0.087, -0.054, 0.995, 7.223
1714572579.790238857, 0.468, 0.879, 0.087, -75.539, -0.879, 0.473, -0.054, 75.220, -0.088, -0.052, 0.995, 7.163
1714572580.690166235, 0.431, 0.895, 0.116, -75.372, -0.896, 0.440, -0.064, 74.918, -0.108, -0.076, 0.991, 7.132
1714572581.690085888, 0.431, 0.896, 0.106, -75.227, -0.899, 0.437, -0.040, 74.618, -0.083, -0.078, 0.994, 7.101
1714572582.690005302, 0.417, 0.906, 0.079, -75.085, -0.909, 0.417, 0.011, 74.308, -0.023, -0.077, 0.997, 7.067
1714572583.689924717, 0.416, 0.904, 0.103, -74.898, -0.908, 0.418, -0.007, 73.947, -0.049, -0.091, 0.995, 7.025
1714572584.689844131, 0.337, 0.934, 0.118, -74.558, -0.939, 0.343, -0.030, 73.209, -0.069, -0.100, 0.993, 6.976
1714572585.689763546, 0.077, 0.986, 0.150, -74.492, -0.997, 0.078, -0.004, 72.412, -0.016, -0.149, 0.989, 6.927
1714572586.689683199, 0.089, 0.989, 0.119, -74.397, -0.995, 0.083, 0.051, 71.519, 0.041, -0.123, 0.992, 6.926
1714572587.689602613, 0.034, 0.994, 0.102, -74.378, -0.999, 0.036, -0.015, 70.554, -0.019, -0.102, 0.995, 6.863
1714572588.689522028, 0.041, 0.993, 0.112, -74.305, -0.997, 0.033, 0.074, 69.612, 0.070, -0.115, 0.991, 6.880
1714572589.689441442, 0.019, 0.995, 0.098, -74.306, -0.999, 0.014, 0.049, 68.754, 0.048, -0.098, 0.994, 6.892
1714572590.689360857, -0.091, 0.993, 0.081, -74.392, -0.996, -0.092, 0.009, 67.797, 0.016, -0.080, 0.997, 6.877
1714572591.689280510, -0.233, 0.963, 0.135, -74.540, -0.971, -0.238, 0.023, 66.957, 0.054, -0.126, 0.991, 6.921
1714572592.689199686, -0.274, 0.955, 0.117, -74.791, -0.962, -0.272, -0.025, 66.039, 0.008, -0.120, 0.993, 6.964
1714572593.689119339, -0.275, 0.959, 0.069, -75.113, -0.961, -0.274, -0.024, 65.150, -0.004, -0.073, 0.997, 6.927
1714572594.689038754, -0.460, 0.882, 0.102, -75.244, -0.887, -0.460, -0.027, 64.852, 0.023, -0.102, 0.994, 6.928
1714572595.588966131, -0.568, 0.819, 0.078, -75.457, -0.823, -0.568, -0.027, 64.598, 0.022, -0.080, 0.997, 6.922
1714572596.688877583, -0.669, 0.738, 0.087, -75.724, -0.743, -0.668, -0.050, 64.263, 0.021, -0.098, 0.995, 6.892
1714572597.688796997, -0.732, 0.638, 0.240, -75.830, -0.658, -0.753, -0.004, 64.076, 0.178, -0.161, 0.971, 6.919
1714572598.688716650, -0.814, 0.547, 0.192, -76.156, -0.551, -0.834, 0.039, 63.930, 0.181, -0.075, 0.981, 6.998
1714572599.688636065, -0.835, 0.499, 0.233, -76.395, -0.509, -0.861, 0.021, 63.709, 0.211, -0.101, 0.972, 7.039
1714572600.688555479, -0.847, 0.479, 0.232, -76.670, -0.495, -0.869, -0.013, 63.537, 0.195, -0.125, 0.973, 7.115
1714572601.688474894, -0.876, 0.469, 0.111, -77.069, -0.476, -0.878, -0.047, 63.345, 0.076, -0.095, 0.993, 7.094
1714572602.688394308, -0.883, 0.447, 0.140, -77.410, -0.460, -0.885, -0.076, 63.113, 0.090, -0.132, 0.987, 7.152
1714572603.688313961, -0.887, 0.435, 0.157, -77.751, -0.450, -0.890, -0.079, 62.930, 0.105, -0.141, 0.984, 7.182
1714572604.588241339, -0.927, 0.350, 0.135, -77.962, -0.363, -0.928, -0.088, 62.834, 0.094, -0.130, 0.987, 7.199
1714572605.788144588, -0.984, 0.064, 0.165, -78.405, -0.076, -0.995, -0.067, 62.833, 0.160, -0.078, 0.984, 7.261
1714572606.688072205, -0.986, -0.062, 0.155, -78.705, 0.049, -0.995, -0.083, 62.820, 0.160, -0.075, 0.984, 7.296
1714572607.687991619, -0.978, -0.149, 0.143, -79.055, 0.137, -0.987, -0.090, 62.841, 0.155, -0.068, 0.986, 7.360
1714572608.687911272, -0.976, -0.157, 0.150, -79.412, 0.151, -0.987, -0.045, 62.953, 0.155, -0.022, 0.988, 7.393
1714572609.687830687, -0.978, -0.162, 0.131, -79.803, 0.160, -0.987, -0.029, 63.054, 0.134, -0.007, 0.991, 7.446
1714572610.687750101, -0.979, -0.161, 0.123, -80.204, 0.159, -0.987, -0.029, 63.126, 0.126, -0.008, 0.992, 7.504
1714572611.687669516, -0.974, -0.138, 0.179, -80.520, 0.135, -0.990, -0.030, 63.174, 0.182, -0.005, 0.983, 7.526
1714572612.687588930, -0.980, -0.106, 0.171, -80.888, 0.107, -0.994, -0.001, 63.251, 0.170, 0.017, 0.985, 7.593
1714572613.687508583, -0.974, -0.099, 0.204, -81.223, 0.092, -0.995, -0.046, 63.244, 0.207, -0.026, 0.978, 7.670
1714572614.687427998, -0.969, -0.106, 0.221, -81.599, 0.099, -0.994, -0.045, 63.282, 0.225, -0.021, 0.974, 7.736
1714572615.687347412, -0.980, -0.112, 0.163, -82.001, 0.108, -0.994, -0.033, 63.336, 0.166, -0.014, 0.986, 7.774
1714572616.687266827, -0.976, -0.107, 0.191, -82.346, 0.109, -0.994, 0.004, 63.417, 0.190, 0.024, 0.982, 7.847
1714572617.687186241, -0.949, -0.068, 0.308, -82.588, 0.068, -0.998, -0.009, 63.413, 0.308, 0.012, 0.951, 7.948
1714572618.687105894, -0.921, -0.073, 0.382, -82.860, 0.069, -0.997, -0.025, 63.455, 0.382, 0.004, 0.924, 8.037
1714572619.687025309, -0.894, -0.111, 0.435, -83.133, 0.072, -0.992, -0.105, 63.393, 0.443, -0.063, 0.894, 8.152
1714572620.686944723, -0.920, -0.141, 0.365, -83.528, 0.097, -0.986, -0.135, 63.422, 0.379, -0.088, 0.921, 8.269
1714572621.686864138, -0.940, -0.141, 0.312, -83.926, 0.097, -0.983, -0.155, 63.450, 0.328, -0.115, 0.938, 8.378
1714572622.686783552, -0.959, -0.112, 0.259, -84.301, 0.076, -0.987, -0.142, 63.439, 0.272, -0.116, 0.955, 8.462
1714572623.686703205, -0.983, -0.088, 0.163, -84.771, 0.078, -0.995, -0.065, 63.542, 0.168, -0.052, 0.984, 8.547
1714572624.686622381, -0.972, -0.111, 0.205, -85.086, 0.091, -0.990, -0.103, 63.518, 0.215, -0.081, 0.973, 8.647
1714572625.686542034, -0.974, -0.113, 0.198, -85.478, 0.100, -0.992, -0.074, 63.595, 0.205, -0.052, 0.977, 8.694
1714572626.686461449, -0.973, -0.123, 0.195, -85.808, 0.118, -0.992, -0.036, 63.663, 0.198, -0.012, 0.980, 8.762
1714572627.686380863, -0.974, -0.123, 0.188, -86.199, 0.119, -0.992, -0.036, 63.710, 0.191, -0.013, 0.982, 8.811
1714572628.686300516, -0.977, -0.090, 0.196, -86.547, 0.088, -0.996, -0.016, 63.785, 0.196, 0.001, 0.981, 8.875
1714572629.686219692, -0.973, -0.016, 0.230, -86.845, 0.003, -0.998, -0.058, 63.711, 0.230, -0.056, 0.972, 8.974
1714572630.586147308, -0.943, 0.107, 0.315, -87.040, -0.116, -0.993, -0.011, 63.729, 0.312, -0.047, 0.949, 9.019
1714572631.586066723, -0.947, 0.052, 0.318, -87.421, -0.066, -0.997, -0.034, 63.684, 0.315, -0.053, 0.947, 9.087
1714572632.685978174, -0.945, -0.015, 0.326, -87.801, -0.019, -0.995, -0.102, 63.583, 0.326, -0.102, 0.940, 9.184
1714572633.685897589, -0.978, 0.008, 0.207, -88.245, 0.007, -0.998, 0.068, 63.726, 0.207, 0.067, 0.976, 9.266
1714572634.685817003, -0.969, -0.115, 0.219, -88.584, 0.136, -0.987, 0.084, 63.773, 0.206, 0.111, 0.972, 9.332
1714572635.685736656, -0.960, -0.171, 0.223, -88.895, 0.219, -0.952, 0.214, 64.025, 0.176, 0.254, 0.951, 9.426
1714572636.685656071, -0.943, -0.224, 0.245, -89.223, 0.269, -0.948, 0.170, 64.089, 0.194, 0.226, 0.955, 9.488
1714572637.585583687, -0.942, -0.229, 0.244, -89.247, 0.273, -0.948, 0.162, 64.063, 0.194, 0.220, 0.956, 9.511
1714572638.685494900, -0.944, -0.224, 0.243, -89.240, 0.270, -0.948, 0.172, 64.112, 0.191, 0.228, 0.955, 9.426
1714572639.685414314, -0.944, -0.225, 0.243, -89.235, 0.270, -0.948, 0.171, 64.113, 0.192, 0.227, 0.955, 9.403
1714572640.685333967, -0.944, -0.225, 0.242, -89.242, 0.270, -0.948, 0.171, 64.116, 0.191, 0.226, 0.955, 9.407
1714572641.685253382, -0.944, -0.225, 0.243, -89.245, 0.270, -0.948, 0.171, 64.111, 0.192, 0.227, 0.955, 9.402
1714572642.685172796, -0.943, -0.226, 0.243, -89.260, 0.271, -0.948, 0.170, 64.125, 0.192, 0.226, 0.955, 9.415
1714572643.685092211, -0.944, -0.227, 0.242, -89.245, 0.271, -0.947, 0.170, 64.148, 0.190, 0.226, 0.955, 9.412
1714572644.685011625, -0.943, -0.227, 0.243, -89.260, 0.271, -0.947, 0.170, 64.127, 0.191, 0.226, 0.955, 9.426
1714572645.684931278, -0.943, -0.226, 0.243, -89.257, 0.271, -0.947, 0.171, 64.147, 0.192, 0.227, 0.955, 9.425
1714572646.684850693, -0.944, -0.224, 0.241, -89.252, 0.268, -0.948, 0.172, 64.144, 0.190, 0.227, 0.955, 9.433
1714572647.684770107, -0.948, -0.233, 0.216, -89.455, 0.272, -0.947, 0.172, 64.232, 0.164, 0.222, 0.961, 9.497
1714572648.684689522, -0.942, -0.269, 0.200, -89.866, 0.294, -0.950, 0.104, 64.302, 0.162, 0.157, 0.974, 9.530
1714572649.684608936, -0.937, -0.286, 0.201, -90.197, 0.303, -0.951, 0.059, 64.391, 0.174, 0.116, 0.978, 9.583
1714572650.684528589, -0.973, -0.224, 0.054, -90.680, 0.224, -0.975, -0.005, 64.419, 0.054, 0.007, 0.999, 9.579
1714572651.684448004, -0.991, -0.112, 0.067, -90.996, 0.110, -0.993, -0.032, 64.395, 0.070, -0.025, 0.997, 9.629
1714572652.684367418, -0.982, 0.057, 0.181, -91.210, -0.062, -0.998, -0.022, 64.388, 0.179, -0.033, 0.983, 9.691
1714572653.684286833, -0.927, 0.287, 0.242, -91.421, -0.301, -0.953, -0.025, 64.284, 0.224, -0.096, 0.970, 9.714
1714572654.684206247, -0.830, 0.498, 0.251, -91.659, -0.508, -0.861, 0.026, 64.157, 0.229, -0.106, 0.968, 9.790
1714572655.584133863, -0.754, 0.627, 0.198, -91.895, -0.634, -0.773, 0.033, 63.936, 0.174, -0.100, 0.980, 9.849
1714572656.584053278, -0.740, 0.648, 0.180, -92.272, -0.654, -0.756, 0.035, 63.749, 0.159, -0.092, 0.983, 9.864
1714572657.783956528, -0.743, 0.651, 0.154, -92.619, -0.652, -0.756, 0.049, 63.477, 0.148, -0.064, 0.987, 9.930
1714572658.783876181, -0.762, 0.633, 0.140, -92.892, -0.636, -0.771, 0.028, 63.220, 0.126, -0.068, 0.990, 9.914
1714572660.083771467, -0.771, 0.619, 0.152, -93.216, -0.620, -0.783, 0.047, 62.934, 0.148, -0.058, 0.987, 10.007
1714572661.083690882, -0.771, 0.620, 0.144, -93.541, -0.620, -0.783, 0.047, 62.708, 0.142, -0.053, 0.988, 10.078
1714572662.183602095, -0.765, 0.628, 0.143, -93.895, -0.623, -0.778, 0.081, 62.488, 0.162, -0.028, 0.986, 10.098
1714572663.383505583, -0.759, 0.645, 0.085, -94.296, -0.643, -0.764, 0.050, 62.185, 0.097, -0.017, 0.995, 10.151
1714572664.883384705, -0.526, 0.847, 0.070, -94.528, -0.849, -0.529, 0.019, 61.770, 0.054, -0.049, 0.997, 10.201
1714572666.083288193, -0.207, 0.970, 0.128, -94.436, -0.969, -0.222, 0.110, 61.493, 0.135, -0.102, 0.986, 10.300
1714572667.283191442, 0.078, 0.987, 0.139, -94.344, -0.990, 0.061, 0.124, 61.190, 0.114, -0.147, 0.983, 10.348
1714572668.183119059, 0.268, 0.949, 0.168, -94.339, -0.963, 0.258, 0.079, 60.881, 0.031, -0.183, 0.983, 10.189
1714572669.483014345, 0.429, 0.895, 0.122, -94.299, -0.903, 0.420, 0.091, 60.403, 0.030, -0.150, 0.988, 10.188
1714572670.882901669, 0.435, 0.893, 0.120, -94.011, -0.899, 0.423, 0.109, 59.978, 0.047, -0.156, 0.987, 10.207
1714572672.182796955, 0.323, 0.941, 0.102, -93.866, -0.946, 0.318, 0.061, 59.460, 0.025, -0.116, 0.993, 10.267
1714572673.182716370, 0.204, 0.974, 0.099, -93.832, -0.975, 0.193, 0.107, 59.155, 0.085, -0.118, 0.989, 10.322
1714572674.182635784, 0.199, 0.975, 0.099, -93.692, -0.980, 0.195, 0.047, 58.775, 0.027, -0.106, 0.994, 10.203
1714572675.182555199, 0.295, 0.948, 0.123, -93.596, -0.951, 0.303, -0.061, 58.336, -0.095, -0.099, 0.991, 10.279
1714572676.182474613, 0.342, 0.928, 0.149, -93.418, -0.919, 0.363, -0.154, 57.924, -0.197, -0.084, 0.977, 10.187
1714572677.282386065, 0.433, 0.893, 0.124, -93.190, -0.882, 0.448, -0.143, 57.618, -0.183, -0.047, 0.982, 10.161
1714572678.382297516, 0.541, 0.833, 0.118, -92.991, -0.827, 0.552, -0.103, 57.358, -0.151, -0.042, 0.988, 10.139
1714572679.482208967, 0.634, 0.764, 0.124, -92.809, -0.765, 0.642, -0.046, 57.057, -0.115, -0.066, 0.991, 10.006
1714572680.482128382, 0.666, 0.738, 0.111, -92.565, -0.740, 0.672, -0.031, 56.794, -0.097, -0.061, 0.993, 9.944
1714572681.782023668, 0.701, 0.704, 0.118, -92.222, -0.708, 0.707, -0.011, 56.406, -0.091, -0.076, 0.993, 9.866
1714572682.981926918, 0.706, 0.698, 0.122, -91.913, -0.699, 0.714, -0.041, 56.103, -0.116, -0.057, 0.992, 9.859
1714572684.081838369, 0.692, 0.710, 0.127, -91.574, -0.706, 0.703, -0.082, 55.709, -0.148, -0.033, 0.988, 9.879
